step,regime,spot,time_to_expiry,fair_value,delta,gamma,vega,theta,bid,ask,half_spread,trade_size,trade_price,option_inventory,hedge_shares,cash,cumulative_transaction_cost,pnl
49,adverse,99.02357775017252,0.11126984126984127,3.3876697703415815,0.4909782979911269,0.043123462049251604,13.174263528411716,-17.932814936631953,2.4573646579858446,4.317974882697318,0.9303051123557369,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
50,adverse,99.33475404153117,0.1111111111111111,3.539674030325216,0.5043350055920002,0.04302753114924745,13.20883122783545,-18.039876938213382,2.571215848713587,4.508132211936845,0.9684581816116291,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
51,adverse,99.44663059901677,0.11095238095238094,3.5934973215009194,0.5091052038997275,0.04300119405973011,13.21159704566882,-18.081486168307435,2.6115294938041886,4.57546514919765,0.9819678276967307,0,,0,0.0,199.71936374245342,2.385943226721613,199.71936374245342
52,adverse,99.15938025747867,0.11079365079365079,3.446174617994906,0.49668347126367085,0.04316639559772859,13.166983719300852,-18.012075964897242,2.5011847888781844,4.391164447111628,0.9449898291167214,-1,4.391164447111628,-1,49.66834712636709,-4287.251727514158,3.3909597306143895,293.21333015023356
53,adverse,99.41502524571713,0.11063492063492063,3.5716869966003486,0.5076628885250113,0.043079808806462325,13.189492383861007,-18.0972191753615,2.620193560453661,4.573180432747036,0.9764934361466875,-1,4.573180432747036,-2,101.53257770500225,-8987.068693322628,4.442176489079332,392.4576831628383
54,adverse,99.23870656308388,0.11047619047619046,3.4799809285244407,0.5000123957320006,0.04319530988221003,13.1590793547662,-18.05994794667105,2.576505715464806,4.4834561415840755,0.9534752130596346,-1,4.4834561415840755,-3,150.0037187196002,-13349.918461757748,5.4242191570644405,492.2622850706939
55,adverse,99.54634257307926,0.11031746031746031,3.6329638217399776,0.5132402743990107,0.04306905362943283,13.18312081044385,-18.153980742491626,2.7160899024832434,4.699837740996712,0.9918739192567343,-1,4.699837740996712,-4,205.29610975960426,-18385.21081887101,6.545050217095021,598.0805234830441
56,adverse,99.17006031519152,0.11015873015873015,3.440028262376565,0.4969476446242921,0.04328618234891822,13.13068526667369,-18.062969860910247,2.5965811685200473,4.4834753562330825,0.9434470938565177,0,,-4,198.77905784971682,-17739.043647176437,6.674309503291175,597.8762042263006
57,adverse,99.48987420921532,0.10999999999999999,3.5982880117687586,0.5107285546671948,0.04316380580575696,13.159161288761373,-18.164444407837312,2.7151177208148,4.681458302722717,0.9831702909539584,0,,-4,204.29142186687793,-18287.577734719733,6.783994383823727,598.0349241301883
58,adverse,99.48221383980403,0.10984126984126984,3.59149300612075,0.5103581911306881,0.04319936876629037,13.148973796754333,-18.174643259660694,2.710028261584442,4.6729577506570585,0.9814647445363082,0,,-4,204.14327645227524,-18272.842848471606,6.786941950586705,599.1850310635746
59,adverse,99.04432513460766,0.10968253968253967,3.3692961825089682,0.49134189224291613,0.04342615666394693,13.082963156614525,-18.058097965115685,2.5436028406992173,4.394989524318719,0.9256933418097509,0,,-4,196.53675689716644,-17519.61092903185,6.937618469778495,598.5210489888595
60,adverse,98.93409516907879,0.10952380952380952,3.312538260546553,0.48649610271176275,0.04349134927588616,13.054535583758273,-18.031657411000673,2.5010911571493684,4.323985363943738,0.9114471033971848,0,,-4,194.5984410847051,-17327.88376107828,6.975971573990051,599.5216247316857
61,adverse,98.95236332238937,0.10936507936507936,3.3185687498871346,0.4872340461276504,0.043517516171110195,13.048276329604484,-18.05014048940257,2.505607993665464,4.331529506108805,0.9129607562216707,0,,-4,194.89361845106018,-17357.098100777996,6.981813273590074,600.6585414515866
62,adverse,99.04701644038398,0.1092063492063492,3.36201060166092,0.4912981244766536,0.04351944633817417,13.054855755340217,-18.095009561364765,2.538145940644029,4.385875262677811,0.9238646610168909,0,,-4,196.51924979066143,-17518.14423758429,7.014016060393971,601.6968866189127
63,adverse,98.70381465606062,0.10904761904761905,3.1931083036550305,0.47628136439236696,0.04363565860672612,12.980267094751062,-17.97915275999815,2.411638119437618,4.174578487872443,0.8814701842174126,0,,-4,190.5125457569468,-16925.378212867035,7.132592980721488,601.693471718896
64,adverse,98.31837402563285,0.10888888888888888,3.0099449381106,0.45937907569737296,0.04368843081964573,12.875894781480888,-17.819385627279598,2.2744487586448394,3.9454411175763604,0.8354961794657605,0,,-4,183.7516302789492,-16260.788940588922,7.265537424065779,601.3945977523654
65,adverse,98.38700903853936,0.10873015873015872,3.0387427420747954,0.4623030922139247,0.0437214559620632,12.88481495286722,-17.863751146722457,2.296018313814022,3.981467170335569,0.8427244282607737,0,,-4,184.92123688556987,-16375.886051185202,7.288552243221204,602.4642568633208
66,adverse,98.22453321907993,0.10857142857142857,2.961382844560049,0.4551201442946367,0.04374359770352042,12.830040571816763,-17.79627711133252,2.2380757505754767,3.8846899385446214,0.8233070939845722,0,,-4,182.04805771785468,-16093.725811918113,7.344995579741926,603.3065430342649
67,adverse,98.30555898343226,0.1084126984126984,2.9955708028333845,0.45858736448128684,0.04378098437048568,12.843395652740691,-17.848051963192724,2.263682531322205,3.927459074344564,0.8318882715111795,0,,-4,183.43494579251472,-16230.091887106511,7.372263341227309,604.3546749888919
